"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","265486","test_single_node_scale_down","tests.integration","2026-03-16","passed","2026-03-16","","test_scaling","",""
"","6273","test_write_primary_read_secondary","tests.integration","2026-03-16","passed","2026-03-16","","test_multinode","",""
"","177521","test_deploy","tests.integration","2026-03-16","passed","2026-03-16","","test_scaling","",""
"","129238","test_graceful_restart_cluster","tests.integration","2026-03-16","passed","2026-03-16","","test_restart","",""
"","12150","test_write_read","tests.integration","2026-03-16","passed","2026-03-16","","test_charm","",""
"","22683","test_integrate_client","tests.integration","2026-03-16","passed","2026-03-16","","test_provider","",""
"","3282","test_seed_primary","tests.integration","2026-03-16","passed","2026-03-16","","test_kill","",""
"","571855","test_deploy","tests.integration","2026-03-16","passed","2026-03-16","","test_network","",""
"","12403","test_remove_user_after_relation_broken","tests.integration","2026-03-16","passed","2026-03-16","","test_provider","",""
"","124331","test_deploy_resolve_config","tests.integration","2026-03-16","passed","2026-03-16","","test_config","",""
"","56888","test_deploy_bad_config","tests.integration","2026-03-16","passed","2026-03-16","","test_config","",""
"","351045","test_deploy_with_requirer","tests.integration","2026-03-16","passed","2026-03-16","","test_provider","",""
"","439791","test_scale_up","tests.integration","2026-03-16","passed","2026-03-16","","test_scaling","",""
"","1205893","test_bad_credentials","tests.integration","2026-03-16","passed","2026-03-16","","test_authentication","",""
"","393267","test_deploy_cos","tests.integration","2026-03-16","passed","2026-03-16","","test_cos","",""
"","59818","test_deploy_bad_custom_secret","tests.integration","2026-03-16","passed","2026-03-16","","test_authentication","",""
"","595258","test_deploy","tests.integration","2026-03-16","passed","2026-03-16","","test_multinode","",""
"Verify that data written in one Cassandra cluster is not replicated to another.","8711","test_writes_not_replicated","tests.integration","2026-03-16","passed","2026-03-16","","test_multicluster","",""
"","1055616","test_network_cut","tests.integration","2026-03-16","passed","2026-03-16","","test_network","",""
"","387690","test_scale_up_with_tls","tests.integration","2026-03-16","passed","2026-03-16","","test_tls","",""
"","167158","test_enable_peer_self_signed_tls","tests.integration","2026-03-16","passed","2026-03-16","","test_tls","",""
"","612573","test_single_node_scale_down_scale_up","tests.integration","2026-03-16","passed","2026-03-16","","test_scaling","",""
"Checks Grafana dashboard is created with desired attributes.","3092","test_grafana","tests.integration","2026-03-16","passed","2026-03-16","","test_cos","",""
"","2059","test_seed_new_primary","tests.integration","2026-03-16","passed","2026-03-16","","test_kill","",""
"","166898","test_enable_client_self_signed_tls","tests.integration","2026-03-16","passed","2026-03-16","","test_tls","",""
"","228264","test_disable_client_self_signed_tls","tests.integration","2026-03-16","passed","2026-03-16","","test_tls","",""
"","5615","test_create_table","tests.integration","2026-03-16","passed","2026-03-16","","test_provider","",""
"","572395","test_deploy","tests.integration","2026-03-16","passed","2026-03-16","","test_restart","",""
"","600943","test_connection_no_tls_on_tls_enabled","tests.integration","2026-03-16","passed","2026-03-16","","test_provider","",""
"","160139","test_freeze_process","tests.integration","2026-03-16","passed","2026-03-16","","test_restart","",""
"Checks alert rules are submitted and metrics are being sent to prometheus.","302234","test_metrics_and_alerts","tests.integration","2026-03-16","passed","2026-03-16","","test_cos","",""
"","594273","test_deploy","tests.integration","2026-03-16","passed","2026-03-16","","test_kill","",""
"","128330","test_connection_updated_on_tls_updated","tests.integration","2026-03-16","passed","2026-03-16","","test_provider","",""
"","5410","test_bad_config","tests.integration","2026-03-16","passed","2026-03-16","","test_config","",""
"","231654","test_kill_primary","tests.integration","2026-03-16","passed","2026-03-16","","test_kill","",""
"","31955","test_change_custom_secret","tests.integration","2026-03-16","passed","2026-03-16","","test_authentication","",""
"","269459","test_disable_peer_self_signed_tls","tests.integration","2026-03-16","passed","2026-03-16","","test_tls","",""
"","5406","test_default_tls","tests.integration","2026-03-16","passed","2026-03-16","","test_tls","",""
